x_position,x_position,z_position,x_velocity,y_velocity,z_velocity,Reward,time_stamp
0.4253934621810913,11.548446655273438,-13.121356964111328,0.15042342245578766,-0.02883593924343586,-0.8126055002212524,0.0,1.6459892950607375e+18
0.5935572385787964,10.118403434753418,-14.17868709564209,0.0881614238023758,-0.916391134262085,0.05701640620827675,0.0,1.6459892966271667e+18
0.7147358655929565,7.634519100189209,-14.307047843933105,0.06594914197921753,-1.3011386394500732,-0.2563985288143158,0.0,1.6459892981909307e+18
2.1907029151916504,6.116323471069336,-14.74852466583252,0.9232213497161865,-0.6234904527664185,-0.14167018234729767,0.0,1.6459892997539318e+18
3.3358402252197266,5.365336894989014,-12.664499282836914,0.32373708486557007,-0.19461096823215485,-0.8461602926254272,0.0,1.6459893013186035e+18
2.304037570953369,5.168443202972412,-13.743523597717285,-0.7594071626663208,-0.10936322808265686,0.11261410266160965,0.0,1.6459893028775882e+18
1.3830357789993286,5.02178430557251,-13.542807579040527,-0.38670992851257324,-0.06652648001909256,-0.007519610691815615,0.0,1.6459893044360335e+18
0.9068396091461182,4.933766841888428,-11.294487953186035,-0.1326214224100113,-0.029625780880451202,-0.8219220638275146,0.0,1.6459893059941957e+18
2.160940408706665,4.898385524749756,-12.364025115966797,0.8470271229743958,-0.0001273729430977255,0.08160172402858734,0.0,1.6459893075604797e+18
3.1634411811828613,3.5393519401550293,-12.421984672546387,0.4338681101799011,-0.868014395236969,-0.1328437179327011,0.0,1.6459893091205445e+18
2.307415723800659,2.5243542194366455,-12.69511604309082,-0.6464778184890747,-0.4365542531013489,-0.061491407454013824,0.0,1.645989310686535e+18
1.513833999633789,1.9802136421203613,-10.501155853271484,-0.21790765225887299,-0.15850092470645905,-0.8222575783729553,0.0,1.645989312246333e+18
1.2725881338119507,1.7963944673538208,-11.338373184204102,-0.10993926972150803,-0.08425074815750122,0.17118938267230988,0.0,1.6459893138094705e+18
1.1405882835388184,1.6930088996887207,-11.065253257751465,-0.05571111664175987,-0.04436073079705238,0.010977228172123432,0.0,1.645989315365325e+18
1.0727587938308716,3.02421236038208,-11.189023971557617,-0.03983679041266441,0.8393316864967346,-0.09233127534389496,0.0,1.6459893169335012e+18
1.0103682279586792,5.412421703338623,-11.473565101623535,-0.04168112203478813,1.2574771642684937,-0.22096489369869232,0.0,1.6459893185029181e+18
0.9405067563056946,6.888293743133545,-14.115900039672852,-0.03876977786421776,0.8104782104492188,0.1127324029803276,0.0,1.645989320073192e+18
2.2730565071105957,7.875068664550781,-14.120476722717285,0.836297869682312,0.4102053642272949,-0.12766049802303314,0.0,1.6459893216400522e+18
3.300827741622925,8.387442588806152,-12.020342826843262,0.283481627702713,0.1492721140384674,-0.8359135985374451,0.0,1.6459893232009582e+18
3.6290464401245117,8.566055297851562,-10.89931583404541,0.1218351200222969,0.06729196012020111,-0.29610440135002136,0.0,1.6459893247675182e+18
3.7653212547302246,8.64387321472168,-13.679292678833008,0.07709251344203949,0.04376966133713722,0.07370997220277786,0.0,1.6459893263370632e+18
